id,x,y,z
0,-1.3636363636363638,-0.2525252525252526,2.4255092322343494
1,3.8888888888888893,-3.1818181818181817,1090.300292195976
2,-4.696969696969697,1.262626262626262,2643.2065607417417
3,-3.787878787878788,-3.282828282828283,1043.5620080397143
4,-4.393939393939394,4.191919191919192,2839.7236613528507
5,3.282828282828282,3.787878787878787,994.9364980108575
6,4.696969696969697,-3.1818181818181817,2999.885819174223
7,-3.888888888888889,-4.090909090909091,1802.4708330667415
8,-4.595959595959596,0.7575757575757578,2284.556859742418
9,3.0808080808080813,1.7676767676767673,165.80031174973294
10,3.282828282828282,2.2727272727272725,309.9509466967317
11,-0.5555555555555554,-2.1717171717171717,72.36144604457708
12,-2.9797979797979797,-4.898989898989899,2325.915341409369
13,-1.5656565656565657,4.09090909090909,1049.0621368273225
14,-0.5555555555555554,-1.7676767676767677,28.582169884560553
15,3.5858585858585865,-2.070707070707071,461.8486929477682
16,1.1616161616161618,-4.292929292929293,1282.2369022899536
17,-4.393939393939394,4.292929292929292,2959.2724824019815
18,-5.0,4.8989898989899,6179.357565596178
19,1.666666666666667,4.191919191919192,1173.8766387078788
20,-2.1717171717171717,1.1616161616161618,6.486115129518151
21,-3.888888888888889,-1.7676767676767677,766.6211739577057
22,-1.2626262626262625,1.5656565656565657,14.64338355481231
23,0.5555555555555554,-1.1616161616161618,2.2845762686970046
24,3.1818181818181817,-0.5555555555555554,168.52011922819716
25,-4.090909090909091,-3.686868686868687,1740.9869724756686
26,1.9696969696969697,-3.5858585858585856,606.2306547859447
27,-2.474747474747475,-3.787878787878788,797.7470298882259
28,4.3939393939393945,-2.272727272727273,1769.3779605623615
29,3.1818181818181817,-4.191919191919192,1322.6416088646156
30,-0.45454545454545503,3.686868686868687,683.7705621397498
31,1.1616161616161618,-2.070707070707071,56.37796602391591
32,0.6565656565656566,-2.878787878787879,241.04628197605402
33,3.9898989898989896,-2.5757575757575757,1015.516246652109
34,2.6767676767676765,-4.393939393939394,1445.4711997363486
35,-4.393939393939394,3.686868686868687,2361.8112843276745
36,-3.888888888888889,-2.1717171717171717,811.7472514645235
37,2.070707070707071,0.45454545454545414,5.105273293524983
38,-0.3535353535353538,-5.0,2402.235470790287
39,-2.474747474747475,-3.5858585858585856,641.094219098391
40,3.282828282828282,3.8888888888888893,1083.5787863543212
41,-1.4646464646464645,3.8888888888888893,850.8936097685717
42,3.0808080808080813,3.9898989898989896,1096.1092508843017
43,-1.1616161616161618,-3.484848484848485,547.7875154972684
44,2.070707070707071,4.191919191919192,1178.3381815792882
45,1.4646464646464645,-4.494949494949495,1547.7044584832145
46,0.2525252525252526,2.1717171717171713,70.9056501885284
47,-0.050505050505050164,-2.272727272727273,86.18466896433823
48,1.8686868686868685,2.070707070707071,62.81440181000808
49,-3.9898989898989896,-2.070707070707071,940.9160377672105
50,-2.676767676767677,-2.272727272727273,135.6076422143896
51,1.8686868686868685,-0.050505050505050164,2.4497866165720583
52,-0.6565656565656566,-4.595959595959596,1704.5852040250847
53,-1.5656565656565657,1.5656565656565657,13.875125692434448
54,-4.696969696969697,2.5757575757575752,2782.779199087387
55,3.282828282828282,-1.9696969696969697,254.6537557371316
56,0.7575757575757578,-2.5757575757575757,149.2453475405036
57,-0.45454545454545503,2.3737373737373737,104.11843397819321
58,4.8989898989899,-1.9696969696969697,3529.489022346661
59,1.1616161616161618,3.383838383838384,484.96522717649987
60,-0.050505050505050164,-3.787878787878788,766.2727608355507
61,1.4646464646464645,-0.9595959595959593,0.5104070525826442
62,-4.797979797979798,-4.696969696969697,4926.903105519097
63,-4.494949494949495,-4.292929292929293,3277.0086931684627
64,4.3939393939393945,3.5858585858585865,2318.9789390215583
65,-2.878787878787879,-1.0606060606060606,82.26440257987797
66,0.8585858585858581,-3.686868686868687,683.4822067233988
67,0.050505050505050164,4.595959595959595,1700.4491874063822
68,0.8585858585858581,-2.676767676767677,176.336237004037
69,-2.676767676767677,-0.5555555555555554,44.09794866486086
70,-2.3737373737373737,-2.9797979797979797,302.41384668297746
71,-0.050505050505050164,-0.2525252525252526,-0.21586688631562892
72,-4.696969696969697,1.666666666666667,2657.2725675326715
73,-2.676767676767677,-4.797979797979798,2084.018985813453
74,2.5757575757575752,0.2525252525252526,31.858029469469344
75,-4.696969696969697,0.2525252525252526,2643.9228504127764
76,-3.9898989898989896,4.494949494949495,2410.409641535146
77,-5.0,-4.494949494949495,5570.388548017183
78,0.6565656565656566,4.09090909090909,1057.417397758639
79,2.6767676767676765,-3.5858585858585856,643.7842762189382
80,-2.7777777777777777,4.09090909090909,1100.9738739413713
81,-3.787878787878788,-2.7777777777777777,827.4706591905763
82,-1.7676767676767677,-2.7777777777777777,214.36019740450456
83,-4.191919191919192,0.2525252525252526,1229.2064875570832
84,-5.0,2.474747474747475,4108.993975391382
85,4.696969696969697,0.7575757575757578,2647.9279315914914
86,-2.1717171717171717,3.1818181818181817,369.69617052002513
87,1.1616161616161618,1.3636363636363633,10.369803862176315
88,0.45454545454545414,-3.9898989898989896,948.9446538997183
89,4.797979797979798,3.5858585858585865,3672.893093026957
90,-2.1717171717171717,0.8585858585858581,4.483613057913665
91,-3.686868686868687,1.262626262626262,502.68128762967217
92,-4.191919191919192,-2.474747474747475,1366.412183945516
93,3.5858585858585865,2.070707070707071,476.69921840435427
94,1.8686868686868685,-2.7777777777777777,204.64901967397356
95,2.070707070707071,-3.5858585858585856,607.3128756340758
96,-3.9898989898989896,4.797979797979798,2884.8316386658644
97,-1.2626262626262625,-1.7676767676767677,31.17796035364785
98,4.09090909090909,-3.787878787878788,1791.7730537128778
99,-3.888888888888889,2.878787878787879,963.5714038467514
100,-0.2525252525252526,-4.898989898989899,2209.5029232502807
101,2.878787878787879,1.5656565656565657,97.38639179155498
102,2.3737373737373737,5.0,2427.365573267809
103,-1.868686868686869,2.474747474747475,123.46419307866014
104,-5.0,0.45454545454545414,3992.9049131434554
105,1.8686868686868685,-1.1616161616161618,2.2692408947550393
106,2.2727272727272725,0.6565656565656566,11.080910928844286
107,-1.9696969696969697,0.45454545454545414,1.8242972163356364
108,4.09090909090909,2.7777777777777777,1259.8467681768798
109,-2.5757575757575757,-2.9797979797979797,318.96533538051506
110,0.15151515151515138,-4.595959595959596,1699.6012460003524
111,-3.282828282828283,-1.6666666666666665,241.65474484180262
112,-2.7777777777777777,-2.676767676767677,243.0957473187143
113,-0.858585858585859,4.09090909090909,1051.799303938907
114,-2.878787878787879,4.191919191919192,1231.4197795629657
115,-0.050505050505050164,-2.5757575757575757,149.66996857535779
116,2.2727272727272725,-2.474747474747475,130.4796688937041
117,1.666666666666667,-3.888888888888889,849.9523700655386
118,1.7676767676767673,-1.9696969696969697,43.37237652026002
119,1.1616161616161618,-2.474747474747475,125.05244865059267
120,1.262626262626262,0.5555555555555554,2.2381711908758755
121,-4.696969696969697,4.191919191919192,3790.496655669369
122,-3.080808080808081,3.8888888888888893,976.199667874479
123,4.09090909090909,-3.484848484848485,1568.2881419860425
124,2.070707070707071,2.6767676767676765,187.05598012604653
125,-2.3737373737373737,-4.595959595959596,1726.6133663124626
126,-2.474747474747475,3.383838383838384,492.56930642464425
127,3.4848484848484844,4.09090909090909,1403.5045277385675
128,0.8585858585858581,-0.5555555555555554,0.6105086616924718
129,5.0,-1.2626262626262625,3993.3095161148963
130,-2.5757575757575757,-0.45454545454545503,31.96150168772271
131,1.3636363636363633,-2.3737373737373737,103.54071686254711
